speed,accelerations,jerks,predictions,duration,interval,dto,ttc,col,time
0.0,0.0,0.0,0.0,12,0.5,100.0,50.0,0,0
0.044,0.088,0.176,0.0,12,0.5,95.2476,10.020999915832013,0,1
1.251,2.4139999999999997,4.652,0.0,12,0.5,94.9577,50.0,0,2
2.636,2.7700000000000005,0.712,0.0,12,0.5,93.9989,49.01903420942863,0,3
4.119,2.9659999999999993,0.392,0.0,12,0.5,92.3375,27.789063440471885,0,4
5.722,3.2060000000000013,0.48,0.0,12,0.5,89.8994,18.436364382100773,0,5
7.351,3.257999999999999,0.104,0.0,12,0.5,87.2316,16.348976684908916,0,6
9.003,3.3040000000000003,0.092,0.0,12,0.5,83.3645,10.77868428538183,0,7
10.704,3.402000000000001,0.196,0.0,12,0.5,78.6224,8.289829400476568,0,8
12.413,3.4179999999999993,0.032,0.0,12,0.5,73.2846,6.864682078759037,0,9
14.119,3.411999999999999,0.012,0.0,12,0.5,100.0,50.0,0,10
15.761,3.283999999999999,0.256,0.0,12,0.5,100.0,50.0,0,11
17.0,2.4780000000000015,1.612,0.0,12,0.5,100.0,50.0,0,12
18.178,2.3560000000000016,0.244,1.0,12,0.5,40.6426,0.34235495490031576,0,13
16.531,-3.294000000000004,11.3,0.0,12,0.5,31.9668,1.84229696396874,0,14
14.774,-3.5139999999999993,0.44,1.0,12,0.5,24.1323,1.540130193375455,0,15
13.043,-3.4619999999999997,0.104,1.0,12,0.5,17.2071,1.2423540114364928,0,16
11.335,-3.415999999999997,0.092,1.0,12,0.5,11.1467,0.9196340175565967,0,17
9.65,-3.370000000000001,0.092,1.0,12,0.5,5.9349,0.5693714263786025,0,18
7.986,-3.328000000000001,0.084,1.0,12,0.5,1.6435,0.19148762641562198,0,19
0.034,-15.904,25.152,0.0,12,0.5,0.5643,0.261443661971831,1,20
0.002,-0.064,31.68,0.0,12,0.5,0.707,50.0,0,21
0.0,-0.004,0.12,0.0,12,0.5,0.8558,50.0,0,22
0.0,0.0,0.008,0.0,12,0.5,1.0159,50.0,0,23
0.0,0.0,0.0,0.0,12,0.5,1.1729,50.0,0,24
